trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
183,False,"{'a': 0.5, 'e': 0.19262692343607835}",20,0,-86.4323312360108,"{0: 9, 1: 8, 2: 2, 3: 0, 4: 1}",0
184,False,"{'a': 0.5, 'e': 0.19090105916394634}",25,0,-24.351198832447523,"{0: 17, 1: 7, 2: 1, 3: 0, 4: 0}",0
185,False,"{'a': 0.5, 'e': 0.18919065798198206}",25,0,-68.46214153872297,"{0: 11, 1: 12, 2: 1, 3: 1, 4: 0}",0
186,False,"{'a': 0.5, 'e': 0.18749558134675456}",25,0,-99.49631076535684,"{0: 13, 1: 9, 2: 1, 3: 1, 4: 1}",0
187,False,"{'a': 0.5, 'e': 0.18581569195612968}",30,0,-73.2774387278777,"{0: 18, 1: 10, 2: 1, 3: 0, 4: 1}",0
188,False,"{'a': 0.5, 'e': 0.1841508537381482}",25,0,-15.029614503846943,"{0: 18, 1: 6, 2: 1, 3: 0, 4: 0}",0
189,False,"{'a': 0.5, 'e': 0.18250093184000432}",25,0,-48.91486849784319,"{0: 14, 1: 8, 2: 3, 3: 0, 4: 0}",0
190,False,"{'a': 0.5, 'e': 0.1808657926171221}",25,0,-99.18915016733628,"{0: 13, 1: 9, 2: 1, 3: 1, 4: 1}",0
191,False,"{'a': 0.5, 'e': 0.17924530362233052}",20,0,-36.00322370587127,"{0: 11, 1: 8, 2: 1, 3: 0, 4: 0}",0
192,False,"{'a': 0.5, 'e': 0.17763933359513498}",30,0,-44.111725335022115,"{0: 17, 1: 12, 2: 1, 3: 0, 4: 0}",0
193,False,"{'a': 0.5, 'e': 0.1760477524510852}",20,0,-21.28556083180483,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
194,False,"{'a': 0.5, 'e': 0.17447043127123835}",20,0,-17.05295734822926,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
195,False,"{'a': 0.5, 'e': 0.1729072422917164}",20,0,-42.980800968009575,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
196,False,"{'a': 0.5, 'e': 0.17135805889335742}",25,0,-28.816167068140665,"{0: 17, 1: 7, 2: 0, 3: 1, 4: 0}",0
197,False,"{'a': 0.5, 'e': 0.169822755591459}",20,0,-52.02611798753282,"{0: 15, 1: 3, 2: 0, 3: 1, 4: 1}",0
198,False,"{'a': 0.5, 'e': 0.1683012080256144}",20,0,-66.73972747882307,"{0: 11, 1: 7, 2: 1, 3: 0, 4: 1}",0
199,False,"{'a': 0.5, 'e': 0.16679329294963877}",35,0,-27.25433733830647,"{0: 27, 1: 6, 2: 1, 3: 1, 4: 0}",0
200,False,"{'a': 0.5, 'e': 0.16529888822158656}",25,0,-7.419796181773599,"{0: 18, 1: 7, 2: 0, 3: 0, 4: 0}",0
201,False,"{'a': 0.5, 'e': 0.16381787279385768}",25,0,-143.8630868199992,"{0: 11, 1: 9, 2: 2, 3: 1, 4: 2}",0
202,False,"{'a': 0.5, 'e': 0.16235012670339283}",30,0,-83.27280974355774,"{0: 15, 1: 13, 2: 1, 3: 0, 4: 1}",0
203,False,"{'a': 0.5, 'e': 0.16089553106195606}",20,0,-38.55935715591945,"{0: 13, 1: 6, 2: 0, 3: 1, 4: 0}",0
204,False,"{'a': 0.5, 'e': 0.15945396804650522}",25,0,-33.09337071548728,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
205,False,"{'a': 0.5, 'e': 0.15802532088964782}",25,0,-78.58980625475726,"{0: 11, 1: 11, 2: 2, 3: 1, 4: 0}",0
206,False,"{'a': 0.5, 'e': 0.15660947387018306}",20,0,-65.2002096110504,"{0: 10, 1: 5, 2: 5, 3: 0, 4: 0}",0
207,False,"{'a': 0.5, 'e': 0.15520631230372825}",25,0,-26.668111621178156,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
208,False,"{'a': 0.5, 'e': 0.15381572253342932}",25,0,-79.73908206440063,"{0: 17, 1: 6, 2: 0, 3: 0, 4: 2}",0
209,False,"{'a': 0.5, 'e': 0.15243759192075457}",30,0,-117.54708298721006,"{0: 18, 1: 7, 2: 3, 3: 0, 4: 2}",0
210,False,"{'a': 0.5, 'e': 0.15107180883637086}",20,0,-105.02134067487565,"{0: 11, 1: 6, 2: 1, 3: 0, 4: 2}",0
211,False,"{'a': 0.5, 'e': 0.14971826265110166}",25,0,-42.92380980089982,"{0: 18, 1: 6, 2: 0, 3: 0, 4: 1}",0
212,False,"{'a': 0.5, 'e': 0.14837684372696586}",20,0,5.912457786694194,"{0: 16, 1: 4, 2: 0, 3: 0, 4: 0}",0
213,False,"{'a': 0.5, 'e': 0.14704744340829723}",25,0,-27.15677263718029,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
214,False,"{'a': 0.5, 'e': 0.14572995401294303}",25,0,-66.81919464153023,"{0: 15, 1: 8, 2: 1, 3: 0, 4: 1}",0
215,False,"{'a': 0.5, 'e': 0.144424268823542}",25,0,-58.88167056856629,"{0: 16, 1: 8, 2: 0, 3: 0, 4: 1}",0
216,False,"{'a': 0.5, 'e': 0.14313028207887982}",20,0,-13.29798328147373,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
217,False,"{'a': 0.5, 'e': 0.14184788896532274}",30,0,-67.42917577833914,"{0: 15, 1: 12, 2: 3, 3: 0, 4: 0}",0
218,False,"{'a': 0.5, 'e': 0.14057698560832743}",20,0,-98.69919714711449,"{0: 7, 1: 11, 2: 1, 3: 0, 4: 1}",0
219,False,"{'a': 0.5, 'e': 0.139317469064027}",25,0,-13.684110307045964,"{0: 17, 1: 8, 2: 0, 3: 0, 4: 0}",0
220,False,"{'a': 0.5, 'e': 0.13806923731089285}",20,0,-36.92898438631702,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
221,False,"{'a': 0.5, 'e': 0.1368321892414704}",25,0,-46.65617962015711,"{0: 15, 1: 8, 2: 1, 3: 1, 4: 0}",0
222,False,"{'a': 0.5, 'e': 0.13560622465418973}",20,0,-51.475530125270076,"{0: 8, 1: 11, 2: 1, 3: 0, 4: 0}",0
223,False,"{'a': 0.5, 'e': 0.13439124424524895}",20,0,-74.56216310942054,"{0: 9, 1: 10, 2: 0, 3: 0, 4: 1}",0
224,False,"{'a': 0.5, 'e': 0.1331871496005706}",25,0,-17.136368022043552,"{0: 18, 1: 7, 2: 0, 3: 0, 4: 0}",0
225,False,"{'a': 0.5, 'e': 0.13199384318783022}",25,0,-22.32507618291033,"{0: 17, 1: 6, 2: 2, 3: 0, 4: 0}",0
226,False,"{'a': 0.5, 'e': 0.13081122834855588}",25,0,-26.466484951087743,"{0: 18, 1: 4, 2: 3, 3: 0, 4: 0}",0
227,False,"{'a': 0.5, 'e': 0.129639209290299}",20,0,-19.81251469979288,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
228,False,"{'a': 0.5, 'e': 0.12847769107887502}",20,0,-45.27680081143368,"{0: 14, 1: 5, 2: 0, 3: 0, 4: 1}",0
229,False,"{'a': 0.5, 'e': 0.12732657963067387}",20,0,-38.20119384254051,"{0: 11, 1: 7, 2: 2, 3: 0, 4: 0}",0
230,False,"{'a': 0.5, 'e': 0.12618578170503877}",20,0,-46.57312358553442,"{0: 8, 1: 11, 2: 1, 3: 0, 4: 0}",0
231,False,"{'a': 0.5, 'e': 0.12505520489671404}",20,0,-25.16286107767044,"{0: 14, 1: 5, 2: 0, 3: 1, 4: 0}",0
232,False,"{'a': 0.5, 'e': 0.12393475762836008}",20,0,-26.174980852132663,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
233,False,"{'a': 0.5, 'e': 0.12282434914313546}",20,0,-75.72280137493027,"{0: 6, 1: 11, 2: 3, 3: 0, 4: 0}",0
234,False,"{'a': 0.5, 'e': 0.12172388949734589}",30,0,-36.31812005050188,"{0: 17, 1: 13, 2: 0, 3: 0, 4: 0}",0
235,False,"{'a': 0.5, 'e': 0.12063328955315832}",20,0,-25.218252744354153,"{0: 12, 1: 7, 2: 1, 3: 0, 4: 0}",0
236,False,"{'a': 0.5, 'e': 0.11955246097138099}",25,0,-17.62700363917194,"{0: 17, 1: 7, 2: 1, 3: 0, 4: 0}",0
237,False,"{'a': 0.5, 'e': 0.11848131620430775}",20,0,-59.969425636563734,"{0: 9, 1: 9, 2: 1, 3: 1, 4: 0}",0
238,False,"{'a': 0.5, 'e': 0.11741976848862698}",20,0,-9.950262842792123,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
239,False,"{'a': 0.5, 'e': 0.11636773183839319}",20,0,-15.604082974581862,"{0: 14, 1: 5, 2: 1, 3: 0, 4: 0}",0
240,False,"{'a': 0.5, 'e': 0.11532512103806256}",20,0,-22.711288747020948,"{0: 14, 1: 5, 2: 0, 3: 1, 4: 0}",0
241,False,"{'a': 0.5, 'e': 0.11429185163559014}",30,0,-70.61397733458304,"{0: 18, 1: 11, 2: 0, 3: 0, 4: 1}",0
242,False,"{'a': 0.5, 'e': 0.11326783993558948}",20,0,-36.31710197118951,"{0: 10, 1: 9, 2: 1, 3: 0, 4: 0}",0
243,False,"{'a': 0.5, 'e': 0.11225300299255297}",25,0,-94.31627375217994,"{0: 10, 1: 14, 2: 0, 3: 0, 4: 1}",0
244,False,"{'a': 0.5, 'e': 0.11124725860413336}",20,0,-32.88043291195421,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
245,False,"{'a': 0.5, 'e': 0.11025052530448527}",30,0,-36.47924599011291,"{0: 18, 1: 12, 2: 0, 3: 0, 4: 0}",0
246,False,"{'a': 0.5, 'e': 0.10926272235766643}",20,0,-22.02280256425127,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
247,False,"{'a': 0.5, 'e': 0.10828376975109819}",20,0,-11.261057491086765,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
248,False,"{'a': 0.5, 'e': 0.10731358818908407}",30,0,-63.3662070993985,"{0: 15, 1: 13, 2: 2, 3: 0, 4: 0}",0
249,False,"{'a': 0.5, 'e': 0.10635209908638715}",20,0,-16.06464408374252,"{0: 14, 1: 5, 2: 1, 3: 0, 4: 0}",0
250,False,"{'a': 0.5, 'e': 0.10539922456186433}",20,0,-22.22630578476912,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
251,False,"{'a': 0.5, 'e': 0.10445488743215826}",30,0,-8.65718185832798,"{0: 21, 1: 9, 2: 0, 3: 0, 4: 0}",0
252,False,"{'a': 0.5, 'e': 0.10351901120544506}",25,0,-48.44614428611624,"{0: 14, 1: 9, 2: 2, 3: 0, 4: 0}",0
253,False,"{'a': 0.5, 'e': 0.10259152007523867}",25,0,-15.524941554453562,"{0: 17, 1: 7, 2: 1, 3: 0, 4: 0}",0
254,False,"{'a': 0.5, 'e': 0.1016723389142504}",20,0,-5.150980844279759,"{0: 15, 1: 5, 2: 0, 3: 0, 4: 0}",0
255,False,"{'a': 0.5, 'e': 0.10076139326830373}",25,0,-69.440265999697,"{0: 14, 1: 10, 2: 0, 3: 0, 4: 1}",0
256,False,"{'a': 0.5, 'e': 0.09985860935030323}",20,0,-36.501530290043014,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
257,False,"{'a': 0.5, 'e': 0.09896391403425794}",25,0,-45.94119400487107,"{0: 17, 1: 7, 2: 0, 3: 0, 4: 1}",0
258,False,"{'a': 0.5, 'e': 0.0980772348493581}",25,0,-39.72802713405733,"{0: 13, 1: 11, 2: 1, 3: 0, 4: 0}",0
259,False,"{'a': 0.5, 'e': 0.09719849997410487}",20,0,-18.662496960724077,"{0: 13, 1: 6, 2: 1, 3: 0, 4: 0}",0
260,False,"{'a': 0.5, 'e': 0.09632763823049303}",20,0,-43.88309068491286,"{0: 11, 1: 8, 2: 0, 3: 1, 4: 0}",0
261,False,"{'a': 0.5, 'e': 0.09546457907824514}",25,0,-57.013515284434504,"{0: 13, 1: 10, 2: 1, 3: 1, 4: 0}",0
262,False,"{'a': 0.5, 'e': 0.09460925260909797}",25,0,-55.11538942699791,"{0: 14, 1: 10, 2: 0, 3: 1, 4: 0}",0
263,False,"{'a': 0.5, 'e': 0.09376158954113986}",25,0,-23.54989139406564,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
264,False,"{'a': 0.5, 'e': 0.0929215212131989}",30,0,-35.72337718151984,"{0: 18, 1: 10, 2: 2, 3: 0, 4: 0}",0
265,False,"{'a': 0.5, 'e': 0.0920889795792812}",20,0,-37.131302244352604,"{0: 11, 1: 8, 2: 1, 3: 0, 4: 0}",0
266,False,"{'a': 0.5, 'e': 0.09126389720305919}",20,0,-3.4174701575620396,"{0: 15, 1: 5, 2: 0, 3: 0, 4: 0}",0
267,False,"{'a': 0.5, 'e': 0.09044620725240926}",20,0,-35.72039727728782,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
268,False,"{'a': 0.5, 'e': 0.08963584349399842}",25,0,-58.69613892305799,"{0: 15, 1: 9, 2: 0, 3: 0, 4: 1}",0
269,False,"{'a': 0.5, 'e': 0.08883274028791913}",20,0,-56.26437067598339,"{0: 10, 1: 7, 2: 2, 3: 1, 4: 0}",0
270,False,"{'a': 0.5, 'e': 0.08803683258237259}",30,0,-33.74914806636908,"{0: 19, 1: 11, 2: 0, 3: 0, 4: 0}",0
271,False,"{'a': 0.5, 'e': 0.08724805590839949}",25,0,-41.854665155710634,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
272,False,"{'a': 0.5, 'e': 0.08646634637465792}",20,0,-9.496754997696149,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
273,False,"{'a': 0.5, 'e': 0.08569164066224835}",25,0,-24.684637004454835,"{0: 17, 1: 7, 2: 1, 3: 0, 4: 0}",0
274,False,"{'a': 0.5, 'e': 0.08492387601958445}",25,0,-13.311864965529,"{0: 18, 1: 7, 2: 0, 3: 0, 4: 0}",0
275,False,"{'a': 0.5, 'e': 0.0841629902573104}",25,0,-0.6703123173456158,"{0: 19, 1: 6, 2: 0, 3: 0, 4: 0}",0
276,False,"{'a': 0.5, 'e': 0.08340892174326339}",25,0,-53.75969035881961,"{0: 13, 1: 10, 2: 2, 3: 0, 4: 0}",0
277,False,"{'a': 0.5, 'e': 0.08266160939748157}",25,0,-53.046076712881856,"{0: 17, 1: 7, 2: 0, 3: 0, 4: 1}",0
278,False,"{'a': 0.5, 'e': 0.0819209926872563}",25,0,-17.2067655869338,"{0: 18, 1: 6, 2: 1, 3: 0, 4: 0}",0
279,False,"{'a': 0.5, 'e': 0.08118701162222912}",20,0,-31.55186829671802,"{0: 12, 1: 7, 2: 0, 3: 1, 4: 0}",0
280,False,"{'a': 0.5, 'e': 0.08045960674953244}",20,0,-57.77743178529303,"{0: 10, 1: 7, 2: 2, 3: 1, 4: 0}",0
281,False,"{'a': 0.5, 'e': 0.0797387191489739}",25,0,-37.63541468261055,"{0: 13, 1: 11, 2: 1, 3: 0, 4: 0}",0
282,False,"{'a': 0.5, 'e': 0.07902429042826369}",20,0,-4.574207189147929,"{0: 15, 1: 5, 2: 0, 3: 0, 4: 0}",0
283,False,"{'a': 0.5, 'e': 0.07831626271828482}",25,0,-51.23761806261683,"{0: 12, 1: 12, 2: 1, 3: 0, 4: 0}",0
284,False,"{'a': 0.5, 'e': 0.07761457866840567}",30,0,-1.9430945648368811,"{0: 23, 1: 6, 2: 1, 3: 0, 4: 0}",0
285,False,"{'a': 0.5, 'e': 0.0769191814418345}",20,0,-59.04784835298983,"{0: 11, 1: 8, 2: 0, 3: 0, 4: 1}",0
286,False,"{'a': 0.5, 'e': 0.07623001471101583}",20,0,-6.9851960675548765,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
287,False,"{'a': 0.5, 'e': 0.07554702265306763}",25,0,-63.64714585874317,"{0: 15, 1: 9, 2: 0, 3: 0, 4: 1}",0
288,False,"{'a': 0.5, 'e': 0.07487014994525978}",20,0,-31.66925823762897,"{0: 11, 1: 8, 2: 1, 3: 0, 4: 0}",0
289,False,"{'a': 0.5, 'e': 0.07419934176053282}",20,0,-19.69372133990899,"{0: 14, 1: 5, 2: 1, 3: 0, 4: 0}",0
290,False,"{'a': 0.5, 'e': 0.0735345437630571}",20,0,-10.611998985975928,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
291,False,"{'a': 0.5, 'e': 0.0728757021038313}",20,0,-19.080895843522526,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
292,False,"{'a': 0.5, 'e': 0.07222276341632082}",20,0,-18.058093131362,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
293,False,"{'a': 0.5, 'e': 0.07157567481213492}",25,0,-40.52312894118154,"{0: 14, 1: 10, 2: 1, 3: 0, 4: 0}",0
294,False,"{'a': 0.5, 'e': 0.07093438387674295}",20,0,-80.37142929806315,"{0: 11, 1: 7, 2: 0, 3: 1, 4: 1}",0
295,False,"{'a': 0.5, 'e': 0.07029883866522847}",30,0,-28.473507777080872,"{0: 20, 1: 8, 2: 2, 3: 0, 4: 0}",0
296,False,"{'a': 0.5, 'e': 0.06966898769808187}",25,0,-27.435681887934344,"{0: 15, 1: 9, 2: 1, 3: 0, 4: 0}",0
297,False,"{'a': 0.5, 'e': 0.06904477995703044}",25,0,-6.633954792524983,"{0: 18, 1: 7, 2: 0, 3: 0, 4: 0}",0
298,False,"{'a': 0.5, 'e': 0.06842616488090583}",30,0,-53.80939275067378,"{0: 15, 1: 15, 2: 0, 3: 0, 4: 0}",0
299,False,"{'a': 0.5, 'e': 0.06781309236154871}",20,0,-7.498379147481994,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
300,False,"{'a': 0.5, 'e': 0.06720551273974978}",25,0,-66.50960685174256,"{0: 14, 1: 10, 2: 0, 3: 0, 4: 1}",0
301,False,"{'a': 0.5, 'e': 0.06660337680122749}",25,0,-51.37299320586665,"{0: 16, 1: 8, 2: 0, 3: 0, 4: 1}",0
302,False,"{'a': 0.5, 'e': 0.06600663577264156}",25,0,-7.583018229012136,"{0: 18, 1: 7, 2: 0, 3: 0, 4: 0}",0
303,False,"{'a': 0.5, 'e': 0.06541524131764247}",20,0,-27.2404295396129,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
304,False,"{'a': 0.5, 'e': 0.06482914553295599}",20,0,-8.661812293197348,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
305,False,"{'a': 0.5, 'e': 0.06424830094450311}",25,0,-37.90266168079743,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
306,False,"{'a': 0.5, 'e': 0.06367266050355457}",25,0,-38.12918455953248,"{0: 20, 1: 4, 2: 0, 3: 0, 4: 1}",0
307,False,"{'a': 0.5, 'e': 0.06310217758291994}",25,0,-38.76567842572259,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
308,False,"{'a': 0.5, 'e': 0.06253680597317077}",30,0,-57.902962358323364,"{0: 15, 1: 14, 2: 1, 3: 0, 4: 0}",0
309,False,"{'a': 0.5, 'e': 0.061976499878897494}",25,0,-77.57190986869412,"{0: 13, 1: 11, 2: 0, 3: 0, 4: 1}",0
310,False,"{'a': 0.5, 'e': 0.061421213915000154}",20,0,-37.5127745295398,"{0: 11, 1: 8, 2: 1, 3: 0, 4: 0}",0
311,False,"{'a': 0.5, 'e': 0.06087090310301205}",20,0,-7.401926824551419,"{0: 14, 1: 5, 2: 1, 3: 0, 4: 0}",0
312,False,"{'a': 0.5, 'e': 0.060325522867456564}",20,0,-51.34154846491617,"{0: 10, 1: 9, 2: 0, 3: 1, 4: 0}",0
313,False,"{'a': 0.5, 'e': 0.05978502903223641}",25,0,-23.359177093061128,"{0: 17, 1: 7, 2: 1, 3: 0, 4: 0}",0
314,False,"{'a': 0.5, 'e': 0.05924937781705543}",20,0,-15.91979650352054,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
315,False,"{'a': 0.5, 'e': 0.058718525833872284}",30,0,-35.713509639211914,"{0: 18, 1: 12, 2: 0, 3: 0, 4: 0}",0
316,False,"{'a': 0.5, 'e': 0.05819243008338615}",30,0,-133.5513400988587,"{0: 13, 1: 14, 2: 1, 3: 0, 4: 2}",0
317,False,"{'a': 0.5, 'e': 0.05767104795155356}",30,0,-40.41146427051612,"{0: 23, 1: 5, 2: 1, 3: 0, 4: 1}",0
318,False,"{'a': 0.5, 'e': 0.05715433720613679}",20,0,-45.33044978152588,"{0: 11, 1: 8, 2: 0, 3: 1, 4: 0}",0
319,False,"{'a': 0.5, 'e': 0.056642255993282896}",25,0,-31.458310309162705,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
320,False,"{'a': 0.5, 'e': 0.056134762834133725}",20,0,-21.149652796462775,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
321,False,"{'a': 0.5, 'e': 0.055631816621465886}",20,0,0.5422243456811304,"{0: 15, 1: 5, 2: 0, 3: 0, 4: 0}",0
322,False,"{'a': 0.5, 'e': 0.05513337661636116}",25,0,-33.05119475073493,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
323,False,"{'a': 0.5, 'e': 0.05463940244490662}",20,0,-11.207706449997211,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
324,False,"{'a': 0.5, 'e': 0.05414985409492427}",20,0,-39.92853341515463,"{0: 12, 1: 7, 2: 0, 3: 1, 4: 0}",0
325,False,"{'a': 0.5, 'e': 0.053664691912730135}",20,0,-13.684386485308295,"{0: 14, 1: 5, 2: 1, 3: 0, 4: 0}",0
326,False,"{'a': 0.5, 'e': 0.053183876599922186}",20,0,-17.962328332920773,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
327,False,"{'a': 0.5, 'e': 0.05270736921019719}",20,0,-48.79133961850977,"{0: 10, 1: 9, 2: 0, 3: 1, 4: 0}",0
328,False,"{'a': 0.5, 'e': 0.05223513114619603}",20,0,-30.159479888236554,"{0: 13, 1: 5, 2: 2, 3: 0, 4: 0}",0
329,False,"{'a': 0.5, 'e': 0.051767124156377374}",20,0,-24.421918086297364,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
330,False,"{'a': 0.5, 'e': 0.051303310331919136}",20,0,-23.4264251843903,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
331,False,"{'a': 0.5, 'e': 0.05084365210364794}",25,0,-31.354456150827517,"{0: 15, 1: 9, 2: 1, 3: 0, 4: 0}",0
332,False,"{'a': 0.5, 'e': 0.05038811223899596}",25,0,-41.283308765201824,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
333,False,"{'a': 0.5, 'e': 0.049936653838985136}",25,0,-45.838893003170526,"{0: 12, 1: 13, 2: 0, 3: 0, 4: 0}",0
1,True,"{'a': 0, 'e': 0}",25,0,-20.577747644940253,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
2,True,"{'a': 0, 'e': 0}",20,0,-22.943017979745647,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
3,True,"{'a': 0, 'e': 0}",20,0,-0.15199121144482375,"{0: 15, 1: 5, 2: 0, 3: 0, 4: 0}",0
4,True,"{'a': 0, 'e': 0}",35,0,-71.47341807354151,"{0: 17, 1: 18, 2: 0, 3: 0, 4: 0}",0
5,True,"{'a': 0, 'e': 0}",20,0,-21.98789213822005,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
6,True,"{'a': 0, 'e': 0}",25,0,-34.045840034290045,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
7,True,"{'a': 0, 'e': 0}",30,0,-38.88586801520178,"{0: 17, 1: 13, 2: 0, 3: 0, 4: 0}",0
8,True,"{'a': 0, 'e': 0}",20,0,-20.152703520490878,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
9,True,"{'a': 0, 'e': 0}",25,0,-30.1479460259273,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
10,True,"{'a': 0, 'e': 0}",20,0,-41.79793516982296,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
